schema_version,circuit_id,instance,producer_precision,producer_tolerance,radius_multiplier,tube_rule,step_size,steps_requested,steps_completed,producer_converged_steps,producer_failed_steps,producer_total_iterations,maximum_scaled_residual,maximum_reference_error_inf,final_reference_error_inf,test_reference,test_reference_in_tube_steps,eligible_reference_excluding_accepts,detached_reference_accepts,checker_accept,checker_unknown,checker_unsupported,certified_reference_containing_prefix,acceptance_rate,minimum_inclusion_margin,maximum_tube_radius,producer_seconds,tube_seconds,checker_seconds,reference_generation_seconds,end_to_end_seconds,trace_failure_code
1,diode_rc,nominal,float32,9.9999999999999995e-07,4,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,2.5249656587789104e-08,1.5399065378396415e-07,1.5399065378396415e-07,Decimal-160 high-precision test reference (non-rigorous),100,0,0,71,29,0,1,0.70999999999999996,-6.1323772171384405e-09,1.9073486328125e-06,0.014791032998800802,0.013266566000766034,0.61113852699827476,13.080005110999991,13.719201236997833,
1,diode_rc,nominal,float32,9.9999999999999995e-07,16,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,2.5249656587789104e-08,1.5399065378396415e-07,1.5399065378396415e-07,Decimal-160 high-precision test reference (non-rigorous),100,0,0,99,1,0,26,0.98999999999999999,-1.0782320782748434e-11,7.62939453125e-06,0.013982739999391924,0.01347731300347732,0.64392686299970592,13.080005110999991,13.751392027002566,
1,diode_rc,nominal,float32,1e-08,0.25,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,78,22,105,1.4367585343677547e-08,6.5344154587254621e-08,1.1920928910669204e-08,Decimal-160 high-precision test reference (non-rigorous),100,0,0,1,99,0,1,0.01,-1.3001934862089115e-08,1.1920928955078125e-07,0.021732137000981311,0.01322154700073952,0.68829946899995775,13.080005110999991,13.80325826400167,
1,diode_rc,nominal,float32,1e-08,1,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,78,22,105,1.4367585343677547e-08,6.5344154587254621e-08,1.1920928910669204e-08,Decimal-160 high-precision test reference (non-rigorous),100,0,0,9,91,0,1,0.089999999999999997,-9.4609215461893825e-09,4.76837158203125e-07,0.026602853999065701,0.013390436998179212,0.65741427199782265,13.080005110999991,13.777412673995059,
1,diode_rc,nominal,float32,1e-08,4,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,78,22,105,1.4367585343677547e-08,6.5344154587254621e-08,1.1920928910669204e-08,Decimal-160 high-precision test reference (non-rigorous),100,0,0,74,26,0,1,0.73999999999999999,-6.7436253413030722e-11,1.9073486328125e-06,0.020625647999622743,0.013940336999439751,0.6939533249978922,13.080005110999991,13.808524420996946,
1,diode_rc,nominal,float32,1e-08,16,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,78,22,105,1.4367585343677547e-08,6.5344154587254621e-08,1.1920928910669204e-08,Decimal-160 high-precision test reference (non-rigorous),100,0,0,99,1,0,26,0.98999999999999999,-1.0782320782748434e-11,7.62939453125e-06,0.023519877001035638,0.015168720002293412,0.75574581600085367,13.080005110999991,13.874439524004174,
1,diode_rc,nominal,float64,0.01,0.25,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,0,0.0068627450980131895,0.4411791811266863,0.4411791811266863,Decimal-160 high-precision test reference (non-rigorous),0,0,0,0,100,0,0,0,-0.0069135207332287653,0.0017344059405874164,0.0044348569981593755,0.010359750999214157,0.57389286700072262,13.080005110999991,13.668692585998087,
1,diode_rc,nominal,float64,0.01,1,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,0,0.0068627450980131895,0.4411791811266863,0.4411791811266863,Decimal-160 high-precision test reference (non-rigorous),1,0,0,1,99,0,1,0.01,-0.0068620037250777047,0.0069376237623496656,0.0043751530001827632,0.0097330779994990735,0.56678514699751759,13.080005110999991,13.660898488997191,
1,diode_rc,nominal,float64,0.01,4,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,0,0.0068627450980131895,0.4411791811266863,0.4411791811266863,Decimal-160 high-precision test reference (non-rigorous),4,0,0,1,99,0,1,0.01,-0.0066559356925022517,0.027750495049398662,0.0041580139991310716,0.009822857999097323,0.55662357000028351,13.080005110999991,13.650609552998503,
1,diode_rc,nominal,float64,0.01,16,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,0,0.0068627450980131895,0.4411791811266863,0.4411791811266863,Decimal-160 high-precision test reference (non-rigorous),17,0,0,1,99,0,1,0.01,-0.0058316635615759393,0.11100198019759465,0.0048736900002950279,0.010969170002681494,0.6405686699981743,13.080005110999991,13.736416641001142,
1,diode_rc,nominal,float64,0.0001,0.25,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),12,0,0,1,99,0,1,0.01,-1.1708963465473232e-08,2.995119971780244e-09,0.011120373001631378,0.01253920800263586,0.73557690099869433,13.080005110999991,13.839241593002953,
1,diode_rc,nominal,float64,0.0001,1,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),18,0,0,4,96,0,4,0.040000000000000001,-1.0930319649382625e-08,1.1980479887120976e-08,0.014146534998417337,0.013068149001810525,0.86960787099678782,13.080005110999991,13.976827665997007,
1,diode_rc,nominal,float64,0.0001,4,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),25,0,0,10,90,0,10,0.10000000000000001,-7.815744440531347e-09,4.7921919548483904e-08,0.017143667003438168,0.016921253999043984,1.0022705660003339,13.080005110999991,14.116340598002807,
1,diode_rc,nominal,float64,0.0001,16,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),100,0,0,91,9,0,17,0.91000000000000003,-7.4529271643086759e-13,1.9168767819393562e-07,0.013653866002186987,0.013223908997588296,0.88851471399721049,13.080005110999991,13.995397599996977,
1,diode_rc,nominal,float64,9.9999999999999995e-07,0.25,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),12,0,0,1,99,0,1,0.01,-1.1708963465473232e-08,2.995119971780244e-09,0.011818581000625272,0.013298691997533751,0.77680362499904732,13.080005110999991,13.881926008997198,
1,diode_rc,nominal,float64,9.9999999999999995e-07,1,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),18,0,0,4,96,0,4,0.040000000000000001,-1.0930319649382625e-08,1.1980479887120976e-08,0.011359632997937297,0.011862653997013695,0.74133396800016271,13.080005110999991,13.844561365995105,
1,diode_rc,nominal,float64,9.9999999999999995e-07,4,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),25,0,0,10,90,0,10,0.10000000000000001,-7.815744440531347e-09,4.7921919548483904e-08,0.012280185999316018,0.012006614000256377,0.74620769899684092,13.080005110999991,13.850499609996405,
1,diode_rc,nominal,float64,9.9999999999999995e-07,16,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,100,1.1851184520940217e-08,1.2553976191931326e-07,1.2553976191931326e-07,Decimal-160 high-precision test reference (non-rigorous),100,0,0,91,9,0,17,0.91000000000000003,-7.4529271643086759e-13,1.9168767819393562e-07,0.012719009999727859,0.012972962001640553,0.82982325599641626,13.080005110999991,13.935520338997776,
1,diode_rc,nominal,float64,1e-08,0.25,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,103,9.2769490224691185e-09,9.5499634200635342e-08,9.2666044726463781e-08,Decimal-160 high-precision test reference (non-rigorous),12,0,2,3,97,0,1,0.029999999999999999,-9.158991787217019e-09,2.3445405216726461e-09,0.014483546999144892,0.016712012001789844,0.92469222300314868,13.080005110999991,14.035892893004075,
1,diode_rc,nominal,float64,1e-08,1,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,103,9.2769490224691185e-09,9.5499634200635342e-08,9.2666044726463781e-08,Decimal-160 high-precision test reference (non-rigorous),18,0,2,6,94,0,4,0.059999999999999998,-9.2835579224015419e-09,9.3781620866905846e-09,0.011222376996556704,0.011236988000291603,0.73695796600031827,13.080005110999991,13.839422441997158,
1,diode_rc,nominal,float64,1e-08,4,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,103,9.2769490224691185e-09,9.5499634200635342e-08,9.2666044726463781e-08,Decimal-160 high-precision test reference (non-rigorous),25,0,2,12,88,0,10,0.12,-3.7134231412050411e-08,3.7512648346762338e-08,0.013968035999823769,0.011461846996098757,0.78147633500020675,13.080005110999991,13.886911328996121,
1,diode_rc,nominal,float64,1e-08,16,residual-local-inverse-jacobian-frozen-radius-v1,1.0000000000000001e-05,100,100,100,0,103,9.2769490224691185e-09,9.5499634200635342e-08,9.2666044726463781e-08,Decimal-160 high-precision test reference (non-rigorous),97,0,2,90,10,0,17,0.90000000000000002,-1.485369258147351e-07,1.5005059338704935e-07,0.010854171999199025,0.011251748001541273,0.65901264900230672,13.080005110999991,13.761123680003038,
1,diode_rc,fast_load,float32,0.01,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714273154735565,0.46026808925283758,0.46026808925283758,Decimal-160 high-precision test reference (non-rigorous),0,0,0,0,100,0,0,0,-0.0086640998482556547,0.0021771096655876796,0.006515936998766847,0.014457360995947965,0.64828465700111337,11.518811462000031,12.188069416995859,
1,diode_rc,fast_load,float32,0.01,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714273154735565,0.46026808925283758,0.46026808925283758,Decimal-160 high-precision test reference (non-rigorous),1,0,0,1,99,0,1,0.01,-0.0085694429061527258,0.0087084386623507183,0.0061757269977533724,0.013819967999552318,0.63920250700221004,11.518811462000031,12.178009663999546,
1,diode_rc,fast_load,float32,0.01,4,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714273154735565,0.46026808925283758,0.46026808925283758,Decimal-160 high-precision test reference (non-rigorous),4,0,0,1,99,0,1,0.01,-0.0081908151379449234,0.034833754649402873,0.0060945689997424779,0.012896618998638587,0.59245817699775216,11.518811462000031,12.130260826996164,
1,diode_rc,fast_load,float32,0.01,16,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714273154735565,0.46026808925283758,0.46026808925283758,Decimal-160 high-precision test reference (non-rigorous),18,0,0,1,99,0,1,0.01,-0.0066763040475935065,0.13933501859761149,0.0063435030019718397,0.013699438997718971,0.60818394199623071,11.518811462000031,12.147038345995952,
1,diode_rc,fast_load,float32,0.0001,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),68,0,0,1,99,0,1,0.01,-1.0549889895017373e-07,1.1920928955078125e-07,0.013838272000612051,0.01429871100026503,0.67801172199961002,11.518811462000031,12.224960167000518,
1,diode_rc,fast_load,float32,0.0001,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),85,0,0,1,99,0,1,0.01,-9.9951329990410898e-08,4.76837158203125e-07,0.014316935999886482,0.013857783998901141,0.64715973000011218,11.518811462000031,12.19414591199893,
1,diode_rc,fast_load,float32,0.0001,4,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),100,0,0,34,66,0,1,0.34000000000000002,-7.7761156402900156e-08,1.9073486328125e-06,0.013831926997681876,0.013450750002448331,0.59974010899986752,11.518811462000031,12.145834248000028,
1,diode_rc,fast_load,float32,0.0001,16,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),100,0,0,55,45,0,1,0.55000000000000004,-3.5250223295868466e-09,7.62939453125e-06,0.015420809000261215,0.014076190998366656,0.65091264300099283,11.518811462000031,12.199221104999651,
1,diode_rc,fast_load,float32,9.9999999999999995e-07,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),68,0,0,1,99,0,1,0.01,-1.0549889895017373e-07,1.1920928955078125e-07,0.013825569998971332,0.013398144000802858,0.63173778999680508,11.518811462000031,12.17777296599661,
1,diode_rc,fast_load,float32,9.9999999999999995e-07,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),85,0,0,1,99,0,1,0.01,-9.9951329990410898e-08,4.76837158203125e-07,0.012196938000215596,0.012115723998704198,0.60514303200034192,11.518811462000031,12.148267155999292,
1,diode_rc,fast_load,float32,9.9999999999999995e-07,4,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),100,0,0,34,66,0,1,0.34000000000000002,-7.7761156402900156e-08,1.9073486328125e-06,0.015068186999087629,0.012945112001034431,0.62203238099664304,11.518811462000031,12.168857141996796,
1,diode_rc,fast_load,float32,9.9999999999999995e-07,16,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0625883817283466e-07,1.3730643907416962e-06,1.3730643907416962e-06,Decimal-160 high-precision test reference (non-rigorous),100,0,0,55,45,0,1,0.55000000000000004,-3.5250223295868466e-09,7.62939453125e-06,0.013481026999670576,0.01323134699714501,0.62258017099702556,11.518811462000031,12.168104006993872,
1,diode_rc,fast_load,float32,1e-08,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,72,28,133,1.696436235931742e-08,1.2439075769421493e-07,5.7447083867678828e-08,Decimal-160 high-precision test reference (non-rigorous),92,0,0,1,99,0,1,0.01,-1.4905970457945728e-08,1.1920928955078125e-07,0.021633445000588836,0.012127139001677278,0.57764143499616694,11.518811462000031,12.130213480998464,
1,diode_rc,fast_load,float32,1e-08,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,72,28,133,1.696436235931742e-08,1.2439075769421493e-07,5.7447083867678828e-08,Decimal-160 high-precision test reference (non-rigorous),100,0,0,2,98,0,1,0.02,-9.2588683386907178e-09,4.76837158203125e-07,0.024652927998886298,0.014935912998225831,0.63772114400262581,11.518811462000031,12.196121446999769,
1,diode_rc,fast_load,float32,1e-08,4,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,72,28,133,1.696436235931742e-08,1.2439075769421493e-07,5.7447083867678828e-08,Decimal-160 high-precision test reference (non-rigorous),100,0,0,43,57,0,1,0.42999999999999999,-9.5424808701539965e-10,1.9073486328125e-06,0.025515061001442518,0.013425282000298466,0.66117985200207841,11.518811462000031,12.21893165700385,
1,diode_rc,fast_load,float32,1e-08,16,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,72,28,133,1.696436235931742e-08,1.2439075769421493e-07,5.7447083867678828e-08,Decimal-160 high-precision test reference (non-rigorous),100,0,0,43,57,0,1,0.42999999999999999,-3.5250223295868466e-09,7.62939453125e-06,0.023751281002660107,0.013426012000309129,0.59681608099890582,11.518811462000031,12.152804836001906,
1,diode_rc,fast_load,float64,0.01,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714285706307465,0.46026808999789565,0.46026808999789565,Decimal-160 high-precision test reference (non-rigorous),0,0,0,0,100,0,0,0,-0.0086640998545806508,0.0021771099742210875,0.0047227430009115778,0.010675910003556055,0.59747270500338345,11.518811462000031,12.131682820007882,
1,diode_rc,fast_load,float64,0.01,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714285706307465,0.46026808999789565,0.46026808999789565,Decimal-160 high-precision test reference (non-rigorous),1,0,0,1,99,0,1,0.01,-0.0085694428990588795,0.0087084398968843499,0.0043246979971627297,0.0098014159984813887,0.56004175800171652,11.518811462000031,12.092979333997391,
1,diode_rc,fast_load,float64,0.01,4,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714285706307465,0.46026808999789565,0.46026808999789565,Decimal-160 high-precision test reference (non-rigorous),4,0,0,1,99,0,1,0.01,-0.0081908150771757005,0.0348337595875374,0.0044396850012162759,0.010975496999435563,0.60116784499996356,11.518811462000031,12.135394489000646,
1,diode_rc,fast_load,float64,0.01,16,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,0,0.0085714285706307465,0.46026808999789565,0.46026808999789565,Decimal-160 high-precision test reference (non-rigorous),18,0,0,1,99,0,1,0.01,-0.0066763037721227769,0.1393350383501496,0.004289325997888227,0.010291307999978017,0.57025077400021473,11.518811462000031,12.103642869998112,
1,diode_rc,fast_load,float64,0.0001,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),3,0,0,1,99,0,1,0.01,-1.0480026035875056e-07,2.6645054389111638e-08,0.012021218999962002,0.011756239998703677,0.75630082900033813,11.518811462000031,12.298889749999034,
1,diode_rc,fast_load,float64,0.0001,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),7,0,0,1,99,0,1,0.01,-9.9929905461593194e-08,1.0658021755644655e-07,0.011043538001558773,0.010118908004187688,0.65436174700062111,11.518811462000031,12.194335655006398,
1,diode_rc,fast_load,float64,0.0001,4,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),13,0,0,1,99,0,1,0.01,-8.0448493089413375e-08,4.2632087022578622e-07,0.01029034700104603,0.01056706900089921,0.64513728599786191,11.518811462000031,12.184806163999838,
1,diode_rc,fast_load,float64,0.0001,16,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),100,0,0,92,8,0,6,0.92000000000000004,-2.5229560662864969e-09,1.7052834809031449e-06,0.009046379999290366,0.0092885999952159182,0.57128088400031629,11.518811462000031,12.108427325994853,
1,diode_rc,fast_load,float64,9.9999999999999995e-07,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),3,0,0,1,99,0,1,0.01,-1.0480026035875056e-07,2.6645054389111638e-08,0.01098785700105509,0.011274614001195005,0.65559952700141366,11.518811462000031,12.196673460003694,
1,diode_rc,fast_load,float64,9.9999999999999995e-07,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),7,0,0,1,99,0,1,0.01,-9.9929905461593194e-08,1.0658021755644655e-07,0.0098898949991053087,0.0096171060017695709,0.60595227600288126,11.518811462000031,12.144270739003787,
1,diode_rc,fast_load,float64,9.9999999999999995e-07,4,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),13,0,0,1,99,0,1,0.01,-8.0448493089413375e-08,4.2632087022578622e-07,0.0092329850003807223,0.0093484019998868462,0.60861854899849277,11.518811462000031,12.146011397998791,
1,diode_rc,fast_load,float64,9.9999999999999995e-07,16,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,100,1.0490550686160027e-07,1.4143758620965841e-06,1.4143758620965841e-06,Decimal-160 high-precision test reference (non-rigorous),100,0,0,92,8,0,6,0.92000000000000004,-2.5229560662864969e-09,1.7052834809031449e-06,0.01010074200166855,0.010222761001841718,0.64911436000011236,11.518811462000031,12.188249325003653,
1,diode_rc,fast_load,float64,1e-08,0.25,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,133,9.9015379715289048e-09,8.3228396230428103e-08,5.0592722344866559e-08,Decimal-160 high-precision test reference (non-rigorous),3,0,0,1,99,0,1,0.01,-9.7720453950955743e-09,2.5149508124635577e-09,0.011577914997815242,0.010022700002991769,0.59321891500167112,11.518811462000031,12.133630992002509,
1,diode_rc,fast_load,float64,1e-08,1,residual-local-inverse-jacobian-frozen-radius-v1,7.9999999999999996e-06,100,100,100,0,133,9.9015379715289048e-09,8.3228396230428103e-08,5.0592722344866559e-08,Decimal-160 high-precision test reference (non-rigorous),7,0,0,1,99,0,1,0.01,-9.9124307650910737e-09,1.0059803249854231e-08,0.011659090004286554,0.0097143230022993521,0.59019893100412446,11.518811462000031,12.130383806010741,
