replicate,positive_headroom_ratio,oracle_capture_at_budget,oracle_primary_reduction_ratio,oracle_absrel_relative_degradation,uniform_primary_reduction_ratio,rgb_gradient_capture_at_budget,base_gradient_capture_at_budget,combined_gradient_capture_at_budget
51,0.1127404319079787,0.9245276863095316,0.10423165066542084,-0.11263681440659298,0.10087459224831563,0.5659652044931135,0.6930869919218191,0.7309166444938805
52,0.105219754383765,0.9442246326880217,0.09935108393453437,-0.0977387784932348,0.09154639838063193,0.6398113893586246,0.7101917322385092,0.8074176517368825
53,0.1317749788771097,0.9427822249805387,0.12423510778252499,-0.11589936406865221,0.12015614968173619,0.6040686738049893,0.7327577813542355,0.7682461164496773
54,0.10066681017084665,0.9222530928024136,0.0928402770226168,-0.10512140692336994,0.09110925349981694,0.6520029312839843,0.7423671948871785,0.7748348368410195
55,0.09591819594237598,0.9087238518397933,0.08716315247827994,-0.0965043815739502,0.08152936271363691,0.5537307364562944,0.6990305393518857,0.6911360838368988
56,0.11693088160598933,0.9785773133000166,0.11442590796379136,-0.09032403395232683,0.10814907836479644,0.5270497992197574,0.6875477323212377,0.815135000069167
57,0.12143668491604215,0.9159680860453328,0.11123212785823726,-0.12254805522948055,0.11060404113478094,0.6059509976047083,0.6920078648383416,0.7553328562571825
58,0.09148705739851523,0.9470031011498886,0.08663852707147178,-0.07066999839685117,0.07178350126600326,0.5627398920983417,0.6345495748081088,0.7596522926500178
59,0.13030520069313337,0.9266798559111034,0.12075120460278024,-0.12638382048428015,0.11455266247284179,0.6836589990431469,0.7294523120355519,0.7925963543595627
60,0.12268985812096837,0.9648995330565888,0.11838338681170152,-0.10062495153999164,0.10055456188927954,0.6193566399580339,0.6965419989476883,0.8408256793601824
61,0.08781083933860413,0.92993120973218,0.08165804005374624,-0.07866518370062894,0.061975927832102366,0.6364195835271867,0.8036354628754094,0.7163384565261414
62,0.08963880573468928,0.953585658704401,0.08547827961198953,-0.07939281278623528,0.07512687746428615,0.6200305273895124,0.7651942683189545,0.7855701254415851
