sample_index,domain,scene_id,scan_id,image_relpath,input_size,target_height,target_width,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,primary_error_sum,primary_utility_sum,base_absrel_error_sum,absrel_error_sum,absrel_utility_sum,metric_scale,forward_milliseconds
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,574,574,770,782626,78262,1095674.0,372238.44318084663,378920.06931881746,-6681.62613797083,258244.24073129825,261061.09181275064,-2816.8510814523906,0.31385798447708535,24.94288794696331
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,630,630,840,782626,78262,1095674.0,372238.44318084663,372997.67791048647,-759.2347296398366,258244.24073129825,259835.22515580914,-1590.9844245108834,0.3289975174382821,61.63456663489342
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,686,686,910,782626,78262,1095674.0,372238.44318084663,404402.8785281164,-32164.435347269755,258244.24073129825,279324.12029748934,-21079.879566191084,0.3178268321482255,59.276471845805645
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,742,742,994,782626,78262,1095674.0,372238.44318084663,415161.5411905992,-42923.098009752575,258244.24073129825,283395.3951449811,-25151.154413682845,0.33449924915290696,50.46420730650425
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,798,798,1064,782626,78262,1095674.0,372238.44318084663,402323.50028965116,-30085.057108804525,258244.24073129825,274753.13334048307,-16508.89260918481,0.3094398576948876,62.91729584336281
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,854,854,1134,782626,78262,1095674.0,372238.44318084663,411655.5898841602,-39417.14670331357,258244.24073129825,279172.28051062656,-20928.039779328305,0.3072930608277162,83.22384301573038
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,910,910,1218,782626,78262,1095674.0,372238.44318084663,419084.1661065531,-46845.722925706476,258244.24073129825,283923.13497676805,-25678.894245469797,0.31163892661362724,94.62036937475204
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,966,966,1288,782626,78262,1095674.0,372238.44318084663,412500.8965180428,-40262.453337196144,258244.24073129825,280931.62050761876,-22687.379776320508,0.3119486091641778,114.7048119455576
22,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_040_000.png,1022,1022,1358,782626,78262,1095674.0,372238.44318084663,428221.88287393725,-55983.43969309062,258244.24073129825,288544.7227454283,-30300.482014130073,0.30811958268494516,149.678154848516
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,518,518,686,783948,78395,1097528.0,268501.5029997853,268501.5029997853,0.0,162590.70636097738,162590.70636097738,0.0,0.187594510175161,52.55244392901659
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,574,574,770,783948,78395,1097528.0,268501.5029997853,302292.9072509022,-33791.40425111691,162590.70636097738,184144.42969717266,-21553.723336195282,0.1838592102244451,58.21235477924347
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,630,630,840,783948,78395,1097528.0,268501.5029997853,298736.59571146016,-30235.092711674864,162590.70636097738,176123.69079621177,-13532.984435234393,0.17485381098259883,90.21302033215761
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,686,686,910,783948,78395,1097528.0,268501.5029997853,306477.75246081373,-37976.249461028434,162590.70636097738,182532.34284328885,-19941.63648231147,0.17199054262407953,62.1016351506114
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,742,742,994,783948,78395,1097528.0,268501.5029997853,306339.426701437,-37837.923701651685,162590.70636097738,184836.12620281492,-22245.419841837545,0.16467844618173497,56.89917877316475
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,798,798,1064,783948,78395,1097528.0,268501.5029997853,320012.539623164,-51511.03662337869,162590.70636097738,190774.9772839701,-28184.270922992728,0.16416054734019975,80.20715415477753
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,854,854,1134,783948,78395,1097528.0,268501.5029997853,335515.0830754763,-67013.58007569099,162590.70636097738,202071.0624482042,-39480.35608722683,0.16425132095430864,98.77306409180164
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,910,910,1218,783948,78395,1097528.0,268501.5029997853,334289.6375904941,-65788.13459070883,162590.70636097738,201739.77476703143,-39149.06840605405,0.160980759114288,113.74903749674559
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,966,966,1288,783948,78395,1097528.0,268501.5029997853,327792.5935765319,-59291.09057674662,162590.70636097738,196074.78556111953,-33484.07920014215,0.15832992021272924,134.50078573077917
23,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_070_000.png,1022,1022,1358,783948,78395,1097528.0,268501.5029997853,333499.4370784509,-64997.934078665625,162590.70636097738,198446.55667629256,-35855.85031531518,0.16028896365100417,174.48317632079124
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,518,518,686,784734,78475,1098634.0,491535.9257250029,491535.9257250029,0.0,332640.5359571056,332640.5359571056,0.0,0.1286669572804103,39.0727873891592
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,574,574,770,784734,78475,1098634.0,491535.9257250029,520478.3885481146,-28942.46282311174,332640.5359571056,360667.90229815344,-28027.366341047862,0.1283562937547352,49.498748034238815
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,630,630,840,784734,78475,1098634.0,491535.9257250029,472464.80050656246,19071.12521844043,332640.5359571056,325313.598012895,7326.9379442106,0.1261944227511745,45.61091028153896
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,686,686,910,784734,78475,1098634.0,491535.9257250029,525435.2172287196,-33899.291503716726,332640.5359571056,348654.69761139795,-16014.161654292373,0.11974670977952376,49.82948489487171
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,742,742,994,784734,78475,1098634.0,491535.9257250029,510159.87396922964,-18623.948244226747,332640.5359571056,354544.37877507514,-21903.842817969562,0.12348651737527745,53.55056654661894
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,798,798,1064,784734,78475,1098634.0,491535.9257250029,521954.3540849616,-30418.428359958692,332640.5359571056,356280.0437881992,-23639.507831093622,0.1214234230408997,114.47993386536837
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,854,854,1134,784734,78475,1098634.0,491535.9257250029,485223.3424465549,6312.583278447972,332640.5359571056,329830.24421052996,2810.291746575618,0.1190494333818146,110.77782325446606
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,910,910,1218,784734,78475,1098634.0,491535.9257250029,520727.96111274045,-29192.03538773756,332640.5359571056,350355.851458246,-17715.31550114043,0.1183799145211473,118.97955555468798
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,966,966,1288,784734,78475,1098634.0,491535.9257250029,484269.5471223423,7266.37860266061,332640.5359571056,332616.4168221403,24.119134965294506,0.11781965670213651,135.65364480018616
24,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_080_010.png,1022,1022,1358,784734,78475,1098634.0,491535.9257250029,495916.77698099706,-4380.851255994174,332640.5359571056,338088.54173368413,-5448.0057765785605,0.11732519033980733,181.57350085675716
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,518,518,686,785739,78575,1100039.0,322098.005709613,322098.005709613,0.0,231475.50245811435,231475.50245811435,0.0,0.1745779472520499,31.840186566114426
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,574,574,770,785739,78575,1100039.0,322098.005709613,359649.2039129887,-37551.19820337574,231475.50245811435,261318.30984640942,-29842.80738829507,0.1731446154008564,29.494610615074635
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,630,630,840,785739,78575,1100039.0,322098.005709613,344276.9202547013,-22178.914545088308,231475.50245811435,246026.75968988027,-14551.257231765921,0.17460897030948,62.777578830718994
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,686,686,910,785739,78575,1100039.0,322098.005709613,368550.5736363012,-46452.567926688236,231475.50245811435,269158.78516128426,-37683.28270316991,0.1701884456839283,62.7793725579977
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,742,742,994,785739,78575,1100039.0,322098.005709613,354962.1946211217,-32864.18891150871,231475.50245811435,258706.0971426421,-27230.59468452775,0.1691063054477732,60.43541431427002
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,798,798,1064,785739,78575,1100039.0,322098.005709613,354392.58856476983,-32294.582855156856,231475.50245811435,256695.61872982958,-25220.116271715233,0.16887872197986664,72.10400607436895
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,854,854,1134,785739,78575,1100039.0,322098.005709613,373720.60583025176,-51622.60012063879,231475.50245811435,275165.454028667,-43689.95157055266,0.16778329839889916,92.20606181770563
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,910,910,1218,785739,78575,1100039.0,322098.005709613,365252.2441701059,-43154.238460492925,231475.50245811435,268964.219720651,-37488.71726253664,0.16654217170210642,125.22484082728624
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,966,966,1288,785739,78575,1100039.0,322098.005709613,362271.8473980092,-40173.841688396235,231475.50245811435,263152.5711299085,-31677.068671794143,0.16760330133006618,136.15607749670744
25,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_190_000.png,1022,1022,1358,785739,78575,1100039.0,322098.005709613,383640.1051902905,-61542.09948067751,231475.50245811435,281771.2367755476,-50295.734317433264,0.16901029057075545,182.12898634374142
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,518,518,686,786365,78637,1100913.0,277796.41800741357,277796.41800741357,0.0,152906.6998281271,152906.6998281271,0.0,0.1861349887880547,28.905244544148445
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,574,574,770,786365,78637,1100913.0,277796.41800741357,304975.7311365835,-27179.313129169925,152906.6998281271,169957.48635390008,-17050.78652577297,0.18482734849406623,32.029204070568085
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,630,630,840,786365,78637,1100913.0,277796.41800741357,258244.0124116994,19552.405595714168,152906.6998281271,136626.12696086854,16280.572867258568,0.17326907316300857,44.75294332951307
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,686,686,910,786365,78637,1100913.0,277796.41800741357,294884.0671732238,-17087.64916581026,152906.6998281271,171963.37388520193,-19056.674057074822,0.18635933713554975,89.49777577072382
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,742,742,994,786365,78637,1100913.0,277796.41800741357,461669.13654635224,-183872.71853893867,152906.6998281271,250546.0492570002,-97639.3494288731,0.1903613325859457,59.83295291662216
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,798,798,1064,786365,78637,1100913.0,277796.41800741357,383281.5068126211,-105485.08880520752,152906.6998281271,202135.3406422692,-49228.6408141421,0.18000228969365814,75.0925000756979
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,854,854,1134,786365,78637,1100913.0,277796.41800741357,303681.6520452781,-25885.234037864546,152906.6998281271,172003.230661696,-19096.53083356889,0.17705709310041237,98.92966505140066
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,910,910,1218,786365,78637,1100913.0,277796.41800741357,506223.617994601,-228427.19998718746,152906.6998281271,260717.61697784145,-107810.91714971434,0.17611456697061292,110.57248525321484
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,966,966,1288,786365,78637,1100913.0,277796.41800741357,568369.1006765582,-290572.68266914465,152906.6998281271,295865.0942758403,-142958.39444771322,0.1812427802750318,165.80589395016432
26,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_300_010.png,1022,1022,1358,786365,78637,1100913.0,277796.41800741357,297722.5860882027,-19926.168080789153,152906.6998281271,167896.58249425446,-14989.882666127349,0.1735577011077151,173.66951797157526
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,518,518,686,782622,78262,1095670.0,245464.90642212058,245464.90642212058,0.0,147949.28538288138,147949.28538288138,0.0,0.26088746403712604,53.876674734055996
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,574,574,770,782622,78262,1095670.0,245464.90642212058,301220.48131995904,-55755.574897838465,147949.28538288138,188618.2252651048,-40668.93988222341,0.26288368038723176,36.61616612225771
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,630,630,840,782622,78262,1095670.0,245464.90642212058,315081.6151975092,-69616.7087753886,147949.28538288138,204001.81102265685,-56052.52563977547,0.2560396159634323,38.4769719094038
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,686,686,910,782622,78262,1095670.0,245464.90642212058,363325.13992027636,-117860.23349815578,147949.28538288138,232404.0519322902,-84454.76654940881,0.25125829131289407,45.49384117126465
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,742,742,994,782622,78262,1095670.0,245464.90642212058,340129.9312594074,-94665.02483728685,147949.28538288138,219966.6266152137,-72017.34123233231,0.24765913496211803,50.207302905619144
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,798,798,1064,782622,78262,1095670.0,245464.90642212058,340123.7359023896,-94658.82948026905,147949.28538288138,220231.96680523147,-72282.68142235008,0.23160662271999574,62.82637920230627
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,854,854,1134,782622,78262,1095670.0,245464.90642212058,460791.6013580869,-215326.69493596634,147949.28538288138,306382.8358086524,-158433.550425771,0.22999599730228507,84.86422151327133
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,910,910,1218,782622,78262,1095670.0,245464.90642212058,450866.18138939247,-205401.2749672719,147949.28538288138,301103.80673084076,-153154.52134795938,0.23465744888359596,95.28153855353594
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,966,966,1288,782622,78262,1095670.0,245464.90642212058,426131.5464114216,-180666.63998930104,147949.28538288138,283417.54519699817,-135468.25981411678,0.2388929288178289,114.61452022194862
27,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_330_010.png,1022,1022,1358,782622,78262,1095670.0,245464.90642212058,530779.9035146715,-285314.9970925509,147949.28538288138,361421.78178288316,-213472.49640000178,0.2292127303871209,151.65900811553
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,518,518,686,784890,78490,1098850.0,315010.9648199923,315010.9648199923,0.0,210769.98819453435,210769.98819453435,0.0,0.2173369325028711,23.64169806241989
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,574,574,770,784890,78490,1098850.0,315010.9648199923,374171.56666978204,-59160.60184978973,210769.98819453435,238336.88225398533,-27566.894059450977,0.2014664807176029,24.7846320271492
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,630,630,840,784890,78490,1098850.0,315010.9648199923,396761.415621687,-81750.45080169471,210769.98819453435,255904.32257618484,-45134.33438165049,0.21346796018018174,38.48470747470856
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,686,686,910,784890,78490,1098850.0,315010.9648199923,420517.6575070148,-105506.6926870225,210769.98819453435,273882.9118030669,-63112.923608532554,0.2034663879025847,44.863090850412846
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,742,742,994,784890,78490,1098850.0,315010.9648199923,400822.69509749743,-85811.73027750512,210769.98819453435,266463.31377028144,-55693.32557574709,0.20271873413341396,59.77848172187805
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,798,798,1064,784890,78490,1098850.0,315010.9648199923,486814.3175825461,-171803.35276255378,210769.98819453435,319710.56115113804,-108940.57295660369,0.20256727966924862,68.41871421784163
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,854,854,1134,784890,78490,1098850.0,315010.9648199923,425013.54364372307,-110002.57882373076,210769.98819453435,280833.4725678706,-70063.48437333622,0.19498906107819883,83.05262681096792
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,910,910,1218,784890,78490,1098850.0,315010.9648199923,565867.3084559533,-250856.34363596095,210769.98819453435,372399.78052130586,-161629.7923267715,0.19081238088804936,94.82605941593647
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,966,966,1288,784890,78490,1098850.0,315010.9648199923,623751.456352724,-308740.4915327317,210769.98819453435,420665.7237885509,-209895.73559401653,0.192693598021529,115.35591166466475
28,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_340_020.png,1022,1022,1358,784890,78490,1098850.0,315010.9648199923,619446.4603245719,-304435.4955045796,210769.98819453435,404764.3036303518,-193994.31543581744,0.18739585987850896,147.12560456246138
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,518,518,686,785927,78594,1100303.0,775010.9767898245,775010.9767898245,0.0,455260.0363904802,455260.0363904802,0.0,0.22189970652749333,22.96575717628002
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,574,574,770,785927,78594,1100303.0,775010.9767898245,450106.1845061678,324904.7922836568,455260.0363904802,284623.6759185692,170636.36047191097,0.2181167402157928,24.91096965968609
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,630,630,840,785927,78594,1100303.0,775010.9767898245,332601.9842760882,442408.99251373636,455260.0363904802,223812.88502848096,231447.15136199922,0.2393075608897005,38.480790331959724
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,686,686,910,785927,78594,1100303.0,775010.9767898245,488836.01150593313,286174.9652838914,455260.0363904802,301255.92659184244,154004.10979863774,0.2397387048538702,44.91211008280516
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,742,742,994,785927,78594,1100303.0,775010.9767898245,344964.4767617809,430046.50002804364,455260.0363904802,225614.65785499325,229645.37853548693,0.20656784713647613,50.16323830932379
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,798,798,1064,785927,78594,1100303.0,775010.9767898245,368809.3091987313,406201.6675910932,455260.0363904802,239566.13882325316,215693.89756722702,0.2110554864785678,62.7364544197917
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,854,854,1134,785927,78594,1100303.0,775010.9767898245,334832.41947492096,440178.5573149036,455260.0363904802,222638.15226866375,232621.88412181643,0.2153114187271768,83.07792991399765
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,910,910,1218,785927,78594,1100303.0,775010.9767898245,529508.8150619337,245502.16172789084,455260.0363904802,325276.4340153062,129983.602375174,0.2052647679941026,94.91012245416641
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,966,966,1288,785927,78594,1100303.0,775010.9767898245,342753.30123568425,432257.6755541403,455260.0363904802,225318.82556211855,229941.21082836163,0.21750917382534724,115.29598943889141
29,indoors,scene_00020,indoors/scene_00020/scan_00185,val/indoors/scene_00020/scan_00185/00020_00185_indoors_350_030.png,1022,1022,1358,785927,78594,1100303.0,775010.9767898245,367891.87259062513,407119.1041991994,455260.0363904802,238628.7033047825,216631.33308569767,0.21281426522067662,147.05389458686113
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,518,518,686,781412,78137,1093960.0,354438.9117850935,354438.9117850935,0.0,212977.17638174354,212977.17638174354,0.0,0.2007607939036171,53.58552746474743
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,574,574,770,781412,78137,1093960.0,354438.9117850935,360034.3639409814,-5595.452155887906,212977.17638174354,222969.28010625433,-9992.103724510787,0.20009131583031914,59.57657564431429
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,630,630,840,781412,78137,1093960.0,354438.9117850935,392577.62001488963,-38138.708229796146,212977.17638174354,252642.0439596912,-39664.86757794765,0.20347572146029852,72.7151082828641
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,686,686,910,781412,78137,1093960.0,354438.9117850935,408188.81782181864,-53749.90603672515,212977.17638174354,256309.29799397633,-43332.12161223279,0.19661164618790658,48.48858341574669
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,742,742,994,781412,78137,1093960.0,354438.9117850935,431550.6175918787,-77111.7058067852,212977.17638174354,271282.6244297365,-58305.44804799298,0.19009458412638722,60.31911913305521
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,798,798,1064,781412,78137,1093960.0,354438.9117850935,444131.317169491,-89692.40538439754,212977.17638174354,277663.90202810697,-64686.725646363426,0.1954911748103483,75.16603358089924
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,854,854,1134,781412,78137,1093960.0,354438.9117850935,472964.9740310033,-118526.06224590982,212977.17638174354,300121.8935938749,-87144.71721213133,0.19434698869527045,101.97470150887966
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,910,910,1218,781412,78137,1093960.0,354438.9117850935,458504.32719256374,-104065.41540747025,212977.17638174354,294954.572663625,-81977.39628188146,0.19166072660310426,112.41929326206446
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,966,966,1288,781412,78137,1093960.0,354438.9117850935,463611.83425380004,-109172.92246870656,212977.17638174354,300225.8424256854,-87248.66604394183,0.19210592474347965,138.59701063483953
30,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_090_020.png,1022,1022,1358,781412,78137,1093960.0,354438.9117850935,459030.4307652199,-104591.51898012642,212977.17638174354,303198.7216209279,-90221.54523918437,0.1889441967240492,173.67288377135992
31,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,518,518,686,784052,78405,1097672.0,825667.2807538519,825667.2807538519,0.0,660497.756446567,660497.756446567,0.0,0.22042458255466446,27.092479169368744
31,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,574,574,770,784052,78405,1097672.0,825667.2807538519,1506145.3280559476,-680478.0473020957,660497.756446567,1268722.2582545476,-608224.5018079806,0.22715353315164508,29.947511851787567
31,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,630,630,840,784052,78405,1097672.0,825667.2807538519,1984210.5458457617,-1158543.2650919098,660497.756446567,1726919.1475025401,-1066421.3910559732,0.2232048999030659,45.77937535941601
31,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,686,686,910,784052,78405,1097672.0,825667.2807538519,2413314.2117076553,-1587646.9309538035,660497.756446567,2033237.6051947093,-1372739.8487481424,0.21434333274871883,53.49209811538458
31,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_120_020.png,742,742,994,784052,78405,1097672.0,825667.2807538519,2130184.6677421154,-1304517.3869882636,660497.756446567,1770480.962716709,-1109983.206270142,0.2093344314347744,59.86602324992418
