replicate,positive_headroom_ratio,oracle_capture_at_budget,oracle_primary_reduction_ratio,oracle_absrel_relative_degradation,uniform_primary_reduction_ratio,rgb_gradient_capture_at_budget,base_gradient_capture_at_budget,combined_gradient_capture_at_budget
454,0.1470083357752225,0.9390534416902563,0.1380486836668795,-0.18990423040149707,0.11834045463898137,0.7992256912167929,0.8727730300658938,0.8855968226387984
455,0.09936894483817396,0.9507798740038153,0.0944779928531311,-0.1337729309572618,0.07191840552343147,0.8493005263345461,0.8693590766178956,0.9001477220499084
456,0.1469165543412083,0.938910867066834,0.1379415494229755,-0.18966214551642832,0.11872639840156013,0.7996869493862827,0.8731308967770368,0.8860935600609032
457,0.2360207895260954,0.9319194765547557,0.21995237063119896,-0.2961952152122292,0.20829837450438718,0.720061148437187,0.8811937446402791,0.8730336661485145
458,0.1605374846146708,0.9321384762411641,0.14964316628830857,-0.1959899842476426,0.12718595505507718,0.7291903847666106,0.8562519557655615,0.8676146651334685
459,0.16844018051533402,0.9423938846448223,0.15873699604612074,-0.22755757273428173,0.14679888849949982,0.8502411704165681,0.90066858538747,0.9060767814988288
460,0.01783624256526493,0.9731092593711637,0.017356612792649384,-0.0109193212878754,-0.017442424792030103,0.5096296134259515,0.19905473922878925,0.5167122983458862
461,0.11177883911997513,0.9414170516607807,0.10523050516239174,-0.1408876066224329,0.08352945252292451,0.7748879859491006,0.8472032462083467,0.87123145703362
462,0.13200987081301438,0.9478721667099657,0.12512848227463458,-0.18280851093244774,0.11113712211194976,0.8945208492018372,0.8978044057841698,0.9126906109957391
463,0.07015951911602138,0.952640203974512,0.06683677860144029,-0.08973109857651418,0.04002398915364491,0.8268059667064781,0.8146403192004914,0.8743893919610526
464,0.21921378587124823,0.9386676285080775,0.20576888452004208,-0.2913995566024389,0.19120136309822003,0.794355548648449,0.904212141851814,0.8979188575819956
465,0.10779349968635042,0.9039601380100546,0.0974410268530601,-0.07439979720508125,0.04576963710763484,0.24417892424972693,0.6678209261654652,0.6862120640498302
466,0.2403917853169466,0.9306184582615651,0.22371303263040201,-0.3005870437796057,0.21228421550856974,0.735089768032219,0.8807221206568491,0.8780610124279359
467,0.18488811160812302,0.9224512672918187,0.17055027286010427,-0.20744644721591904,0.14656688302384227,0.6290419920453841,0.8323628375913228,0.8414985481676115
468,0.2175710793246965,0.9383385262918869,0.2041553259372709,-0.29059401978740557,0.19276366670466388,0.8015982713462645,0.9066865002873404,0.9068580974966685
469,0.1291339293569101,0.9497630319668633,0.12264663227581367,-0.17969126522039325,0.101820083606365,0.8667487420349174,0.9019341934831439,0.9199312797645958
470,0.1679223732543404,0.9423128379867696,0.1582354081027711,-0.22722022215660848,0.14736153856679293,0.8532915107205522,0.9022919983505266,0.9094329159364914
471,0.07078603379074418,0.9211711838093478,0.0652060545441883,-0.04904191839480984,0.020661848316780505,0.2499014231162283,0.6617255735207186,0.7044656753558284
472,0.14456872635463006,0.9397163845730201,0.13585360085229925,-0.18750615779450786,0.11573419241684997,0.792227900281887,0.8778177895208806,0.8937654095404483
473,0.017305016161553798,0.97304064208938,0.016838484037205406,-0.00989633770605329,-0.016849618569555393,0.5254881256248982,0.20547702750407884,0.532824390452237
474,0.06736048569982614,0.9134221954781292,0.06152856273640831,-0.04477347285039714,0.013245554883958907,0.26375571847005447,0.6313868875485023,0.6949081785128036
475,0.10088698954326895,0.9992266544955789,0.10080896904345109,-0.13358337326675587,-0.1495289074663882,0.02459672302540097,0.8415394369781567,0.8408571601932558
476,0.12015470719991375,0.9360283289377871,0.11246820979434437,-0.14432794797307474,0.08633808076132408,0.6988402709825184,0.8413649821124193,0.8676296896209558
477,0.07166001877160545,0.9264773990081908,0.06639138780439516,-0.050736000651403775,0.021343591491873797,0.23555845549252705,0.6866828123957848,0.7264203524158677
478,0.4965666127073873,0.8842222833624582,0.43907526412968745,-0.3832823881031913,0.286512705236041,0.2035711762795781,0.7123166447825752,0.7127130083599463
479,0.2057995743390943,0.9447999450032063,0.19443942651725957,-0.2894906987646973,0.19076807851390465,0.887826280308104,0.9299101739864647,0.9300497843112688
480,0.21919968481851992,0.9386545151036613,0.2057527738642032,-0.2912860685040964,0.19332804848305699,0.793767800845659,0.9034711924220149,0.8972465240848326
481,0.13197417089454058,0.9477919999440633,0.12508406337309622,-0.18268915947881817,0.10735375015171593,0.8948150092604286,0.8980204831148896,0.912987496430997
482,0.17475586791823938,0.9385983673078012,0.16402557230551726,-0.2291212848040825,0.1513356861650007,0.8018446725601194,0.8910548605136127,0.8976766579171324
483,0.26799170985311144,0.9208655302658435,0.24678432800073555,-0.3086097779002833,0.22758893076207806,0.6316909265610133,0.850722240706974,0.8508398634475933
484,0.11036125045495347,0.941020588736494,0.10385220887681598,-0.1395845368277754,0.08096581214045988,0.7831775353918359,0.8506769785529565,0.8812172358506157
485,0.06465383190458938,0.9111573954362205,0.05890981708315689,-0.04167230612533692,0.016780235314526565,0.26228557996086704,0.6328264951642423,0.7157615280602843
486,0.21834009866386056,0.9384991670288567,0.20491200072503155,-0.29077937636642176,0.19541671859051327,0.7968423362282671,0.9040799738556382,0.9010917215630093
487,0.017835624201912065,0.976205208647767,0.01741122924539073,-0.010282632904514704,-0.01784269933822368,0.4891002464835893,0.25230154125401916,0.5822852843292945
488,0.13198717477171953,0.9300732423275885,0.12275773958559127,-0.15118949206508,0.09767372738395368,0.6528173175425634,0.8262290297116637,0.8452193589879762
489,0.17120543094242288,0.9468795614608951,0.16211092337048497,-0.24195261714383368,0.15531693088784942,0.9112645884872759,0.9233598662252128,0.9299341579036773
490,0.04118738108782431,0.9168063637315653,0.037760853086754455,-0.02558258174982741,-0.003627204899125642,0.32671259517379575,0.5069374176597623,0.652882931208748
491,0.22867717034967905,0.9323978331956307,0.2132180981353489,-0.29062139843622026,0.19555186700914184,0.7185004556346065,0.8866127511702804,0.8867630579134947
492,0.14403340254413657,0.9408481329714424,0.1355135578691751,-0.1867699218164611,0.11591909093808574,0.7759566366718855,0.8777845358183748,0.8902869853809654
493,0.20252823711234672,0.9468762798310906,0.1917691837176879,-0.2889228283723526,0.18934492550658255,0.9091326271003439,0.9353207131004868,0.9341715019635584
494,0.2198914648499636,0.9387348565732908,0.2064197827176214,-0.2915336966173891,0.1946902087006521,0.7909641780354547,0.9030559481984047,0.8937064412085796
495,0.14841764493990062,0.9391795429999475,0.13939081594778432,-0.19067967539210398,0.12205825466978791,0.7925351346531223,0.8710043921169023,0.8775686841709266
496,0.16958737066629742,0.9476279512046349,0.16070573261468443,-0.24003567919475396,0.15186534823225267,0.8982620724061994,0.9239669907646186,0.9291390726811484
497,0.14470639145916753,0.9398438938897363,0.13600141841971647,-0.18777882602856,0.11570806377221088,0.7912020721551172,0.8767576328333574,0.8926152933811339
498,0.14692818021281634,0.938981448245028,0.13796283544423676,-0.1897425957616355,0.11964972181298013,0.7994533799455716,0.8729532203664934,0.8858438231478001
499,0.02909116088830626,0.988725065284753,0.028763159948499862,-0.020284218238110954,-0.020079615218848327,0.2580155591440696,0.6151927317414172,0.7937027488019603
500,0.20081433068358442,0.9476096518097983,0.19029359797748913,-0.2857977349324874,0.17727105791328665,0.8881410442150143,0.9319828321791425,0.9248353288732709
501,0.08166593886253626,0.9517590947333346,0.07772630004235535,-0.10705813031297709,0.05307013966008322,0.8379214692503836,0.8412607473813795,0.8870927156368297
502,0.06799184816484957,0.9146206306064851,0.0621867470446351,-0.046362708821043874,0.021742027505351025,0.2605314773432639,0.6244918340976164,0.6869421112884847
503,0.1675603466860624,0.9422738206380279,0.15788772805930854,-0.22703318329209568,0.1458507251100396,0.8547151338296386,0.9021113660035757,0.9110511403126116
504,0.032055152669262225,0.9855700670461404,0.03159259896541904,-0.023607261726625157,-0.019115075132991488,0.2614175589060061,0.6140281616478761,0.7434168926039474
505,0.05001588743377915,0.9145343563366461,0.04574124742085737,-0.031185398085589344,0.008316121117954656,0.30041996242827085,0.5751402970835711,0.6826361497826641
506,0.11137849427867093,0.9402121447461996,0.1047194129843515,-0.1405232955087871,0.0844588058991252,0.7916245118897123,0.8474827823158898,0.8752319039554565
507,0.21924716790540175,0.9386549342540617,0.2057974359756341,-0.2913318780148691,0.19080201975968197,0.7937700812766637,0.9034721052693002,0.8972476086770759
508,0.10101134178347693,0.9042128868487044,0.09133575695849883,-0.06864243800396269,0.04194007557378062,0.22880884503315682,0.6854553660628889,0.7314927548080591
509,0.15819735086708595,0.9477072179483674,0.14992477127704779,-0.22255873441156826,0.1353224929829139,0.896380793634031,0.9163176475843788,0.9239902655777675
510,0.19730557107048677,0.9486383136941421,0.1871716242227663,-0.28128161625103365,0.17482321299296677,0.8664191296318368,0.9305897079302035,0.9201181061230527
511,0.19456541051174572,0.9485401481904805,0.18455310331955294,-0.28033058981169423,0.17476547883445429,0.881638153172918,0.9367164429959897,0.9369090788235146
512,0.21361163643297296,0.9407957561386543,0.2009649210179741,-0.2907764686104734,0.1946988768382295,0.83496470140484,0.9154816843268935,0.9144537807788473
513,0.17174621719584096,0.9278509288009952,0.1593548871432185,-0.2006987359601656,0.13649482177972702,0.6637470960104351,0.844416469252182,0.8519527497801923
514,0.04372138840073934,0.9233683389951632,0.04037094578615308,-0.027708966694845738,0.0038728017444622275,0.31040408697272004,0.5535256452649823,0.6727301280391792
515,0.0632619426216889,0.9034575303495259,0.05715447844610446,-0.03975851139161986,0.0134963888746303,0.2823517265982339,0.5954397526904347,0.6855074027880894
516,0.020153065892221284,0.9732681420261011,0.0196143369970518,-0.01402385684847666,-0.020439570466397432,0.47517258984884886,0.23351680030671984,0.4814190367074876
517,0.06566804107569355,0.9125270980778066,0.05992386695925685,-0.04391736612833194,0.00701624510412689,0.2574368325471589,0.6203889784009765,0.7019363755031133
518,0.07380740940215152,0.9179570053486406,0.0677520285073401,-0.05076651679449255,0.02886899261043466,0.273706430088215,0.6452940427893809,0.6599410511998628
519,0.22021016646470692,0.9378602014541423,0.20652635108284026,-0.2932197018091934,0.19933166708744307,0.8083305173741854,0.9061883163339294,0.9062938814225041
520,0.1044283397273119,0.8961141396129765,0.09357971180595172,-0.06847516062244363,0.04178414069405114,0.25138025415048343,0.652937820954032,0.6925265152359344
521,0.13920526359595886,0.9430232717481449,0.13127380312082407,-0.18604161429258,0.11628385510812185,0.8464233389934719,0.8859633603244963,0.9015197202743286
522,0.204276390993523,0.9464981690175063,0.19334723004887372,-0.2906803283681871,0.19387919729497763,0.914794827206979,0.9353468215840781,0.9335534567598086
523,0.17579768431232679,0.9380731306121189,0.16491108407722538,-0.2303172829425423,0.15272358220786095,0.8093533935717458,0.8898512743608276,0.8981648934617246
524,0.22444232814822962,0.9335228222673356,0.20952203560918675,-0.2864235921064365,0.18848117996359157,0.7060937663154517,0.8871709167572778,0.8845666339865073
525,0.34194121694461255,0.898558419826566,0.30725415957132407,-0.2971224865143227,0.21498097413796166,0.19516213431542337,0.7505708763150849,0.7310575953568991
526,0.10422141350228163,0.8957981245516302,0.09336134675346383,-0.06792143737432281,0.04479494792799072,0.25217742323854625,0.6549966731121701,0.6947284859012628
527,0.18213194043816855,0.9348671684239698,0.17026917143699374,-0.23203128370230156,0.15599202472322823,0.7646596501385351,0.880640544841501,0.8883880477496078
528,0.4005469630589407,0.8893269870976471,0.35621722384832033,-0.33061758513817163,0.26480252389605163,0.1965718311902474,0.7398714230245433,0.7398535290216173
529,0.16710893804508367,0.9428642609290872,0.15756104536452245,-0.2261388346233567,0.14501480886225518,0.8431052592300815,0.9016382094169741,0.9070348299287698
530,0.06509430843098674,0.9116479783913861,0.05934309468589442,-0.0426242430566372,0.00675106603412268,0.26014165651603693,0.6268728890374845,0.7093211247251698
531,0.17699186533139905,0.9382617422107178,0.16606469592296322,-0.2310057212862113,0.1536451189019996,0.8041095277590252,0.8884553633673039,0.8918711891569074
532,0.16830771359970764,0.9483142323226016,0.15960860021627904,-0.23821520859950185,0.15045932197728668,0.88392147797824,0.923831475869246,0.9264847908179864
533,0.01841438603319236,0.9760758489169991,0.01797383747963356,-0.01059418312721674,-0.021893303266874702,0.47690876068416144,0.2817146339880087,0.5942470389723421
534,0.1625543113376034,0.932640337643692,0.15160470781134028,-0.19740897251292513,0.1329610216915591,0.721713498991282,0.8544056092950515,0.8573390139286177
535,0.11106714408201865,0.94118732847436,0.10453498861983196,-0.1402039655959741,0.08095547348786741,0.7791060356801092,0.8490078227055902,0.8762988062263062
536,0.4919331328050091,0.8871184574286577,0.43640296193202666,-0.3833035308213074,0.3262525144000085,0.21342711823593413,0.7192524950481478,0.6983191304212364
537,0.23969686556383285,0.9304319207025811,0.22302161501294535,-0.30028492039087934,0.2084940496116031,0.7379486794804099,0.8817713701596602,0.8819797375593399
538,0.020566539772235253,0.9819924423276576,0.020196186621166203,-0.012292484181124698,-0.01863121798221007,0.3973407394612622,0.40119088602306213,0.6877992410398088
539,0.13056884862722545,0.9482339948387215,0.12380982093528631,-0.18145860823775709,0.1091301681194624,0.8925261341605176,0.9013075314243593,0.9198684126927776
540,0.2369500360124158,0.9171870405196675,0.21732750228125627,-0.2256656143642798,0.13551095397084226,0.1741593967236253,0.7869514557022802,0.7562195343833498
541,0.14077951222473148,0.9418008288242224,0.13258626129472187,-0.18634129945334654,0.11730375946099936,0.8290000219399439,0.8838206743527252,0.9006704396963938
542,0.2048473133864127,0.9465575827149125,0.19389977778468695,-0.2906808325653526,0.18810721340760894,0.9092528546395273,0.9314010004476456,0.9278618920653116
543,0.16704512409665556,0.9428534256696869,0.15749906749594964,-0.22610550236668692,0.14646840708845124,0.8442487903576799,0.9029305440715749,0.9082693970424482
544,0.13114061202108704,0.9489212914419421,0.12444211891953662,-0.1817555513214181,0.10895684302872785,0.8757438878440647,0.8967890876240013,0.9114133727964592
545,0.09524704969894524,0.9979270980282028,0.09504961190181642,-0.11602530295283131,-0.12553339126160593,0.028266473748003534,0.918841158022366,0.9203565345845311
546,0.1312313010067055,0.9477734657583058,0.12437754497109671,-0.1822790953078874,0.1085429134856095,0.8988954464620433,0.8984559095740406,0.9172195288567206
547,0.3365006415003387,0.8963432447798871,0.30162007687292713,-0.2906888787362358,0.20312418593915862,0.18525594839955953,0.7423513624293038,0.7426941818220478
548,0.17853866410513583,0.9468384952826044,0.16904728007107317,-0.25267696723166305,0.16205755257226756,0.9113003643978832,0.9259877954215677,0.9299661862672338
549,0.1675590335485315,0.9422738351387453,0.15788649315391645,-0.22703455250399168,0.146478273437395,0.8547157371607619,0.9021113415538737,0.9110513035309157
550,0.1259685875490348,0.9400657099523829,0.11841874968598232,-0.16085028999280768,0.09863252360148074,0.7900769394980223,0.8618542242155438,0.8821381461370649
551,0.20486765160355286,0.9465577873946771,0.19391907101060257,-0.29071091806462995,0.19149233811500643,0.9092545146260254,0.931401743260684,0.9278624235596
552,0.09152031881272116,0.9415813615083195,0.08617382639335745,-0.11275576959913573,0.0629731960289361,0.7801569304590579,0.82222225710971,0.8604764783697184
553,0.1453797756256818,0.9398315284464649,0.13663249673148867,-0.1880650303724927,0.1146873644957138,0.7881452446159497,0.876020728508568,0.8887918855796746
554,0.19631478193107155,0.9486195869963203,0.1862280473567258,-0.2810150394170683,0.17525382965202177,0.8727247907951017,0.9341177684009848,0.9270271046666165
555,0.14624704467366595,0.9400827804254922,0.13748432838583105,-0.18883418079879435,0.11973095135685861,0.7836832608476367,0.873901297570294,0.8834166828714809
556,0.19986284633021076,0.9475313285366482,0.1893763083083806,-0.2854086072538993,0.18170842518305627,0.8933180943554081,0.9338360909201885,0.9303651998642921
557,0.3401439329971299,0.8998826516958216,0.30608962438370313,-0.29673927601423694,0.21138586957893746,0.19217720575540392,0.7376151214732195,0.7187761197502937
558,0.13056995211269923,0.9482341505740246,0.12381088763207643,-0.18145882332007032,0.10949161965352226,0.8925264665189226,0.901307440988567,0.9198686094541516
559,0.211071635060773,0.9420610610145356,0.19884236847542466,-0.2905545483215417,0.19480741999350362,0.8543519498801999,0.9199629758163564,0.9201145048481187
560,0.20681535086185443,0.9467352628388834,0.19579938555731363,-0.2914966984006189,0.190208354884156,0.898508596295578,0.9277103356551711,0.9167584200208347
561,0.11146459585750203,0.9402669005255684,0.10480647006526854,-0.14066818618311602,0.08200922992628043,0.7908528129935389,0.84665958441392,0.8743770237608322
562,0.14534505796203318,0.9392625322103785,0.13651716718568352,-0.1883383683778575,0.12062589393930898,0.7983362713583917,0.8767449155555535,0.8927878926242295
563,0.2233476313897676,0.9373760950535226,0.2093607305515939,-0.2959694973898948,0.2005475269062639,0.8134595080965156,0.9051723841183541,0.903633549243468
564,0.11146636117755872,0.9402673783981783,0.10480818320400762,-0.14066996499291337,0.08303150459236898,0.7908518307871545,0.8466584521021328,0.874376761445827
565,0.048424007639940474,0.9103610383568008,0.04408332987649386,-0.02971133602186291,0.0070881140251117004,0.30944757782691973,0.5514820138896014,0.6733411273996825
566,0.14607262665365986,0.9399711466812212,0.1373040543743786,-0.18854420138521352,0.1147661478918141,0.7852424863166112,0.8756312225740278,0.8851737480479313
567,0.017113707670370855,0.9727683089778169,0.01664767247084735,-0.009491168462810902,-0.026479517192384585,0.5316750673026984,0.20782372701998947,0.5390855614619001
568,0.10605311888257965,0.897031378116703,0.09513297538481495,-0.06951831694076459,0.050929298671741736,0.25493334692953606,0.657480893634951,0.6868786655225442
569,0.15848857125904853,0.947412103781621,0.15015399072187852,-0.22302523303736238,0.1420331768541667,0.902630366841958,0.9171165461172655,0.9257711568619978
570,0.02119194435197651,0.9813889517952685,0.020797540054089892,-0.01346997570357835,-0.02667432075125906,0.38581087845900236,0.3885134734108474,0.666972139768245
571,0.33971609880065257,0.8972187093094629,0.30479963969756746,-0.29380019198118235,0.1964957528588622,0.1906039929302677,0.7470220279534001,0.7374493730277658
572,0.09626218486587024,0.9962316933402178,0.09589943943355499,-0.11789236279268372,-0.024472299459674742,0.029381353764469893,0.8982961608317749,0.9015002711283727
573,0.06379191939337017,0.9032736543543419,0.0576215601487271,-0.04043828048988536,0.014431494466890573,0.2802572566430869,0.5880329826521045,0.6784126594311934
574,0.0705025418326953,0.9208314503724401,0.06492095785074445,-0.048423252877412025,0.01267478872976491,0.25103987323872134,0.6647038863651288,0.7076523319222674
575,0.1389483464034137,0.9435716358357739,0.13110771851254482,-0.18558905151599112,0.11550757913482709,0.8372061530921573,0.8863133846754575,0.8999918561554388
576,0.1447367301785028,0.9397458817605445,0.13601574612473513,-0.18768354254025332,0.11653713329406118,0.7902874345619044,0.875533323044754,0.8915582804676119
577,0.21202824090276884,0.9422239083558257,0.19977807782521742,-0.291045050364478,0.194955554768642,0.8496869183017146,0.9182363603951968,0.9148512246422961
578,0.06603382156446114,0.9126100200535164,0.060263127222153205,-0.04454277915990067,0.017535329254071284,0.2559617500077025,0.6153016009312888,0.6968137187630077
579,0.2360740842126806,0.9319195882421673,0.22000206335412803,-0.29625224137872813,0.20351868702563622,0.7200622413236935,0.8811936326207884,0.8730342040632199
580,0.18210709732615737,0.9408814880121372,0.17134119670980605,-0.24531449066325436,0.1608302192277698,0.8370884311409574,0.9047304756607084,0.9105752164620105
581,0.3345483097919144,0.9501696197696653,0.3178776403095675,-0.3033689793993664,-0.18312159612986303,0.30488465323970965,0.6162618649611061,0.30505675968575247
582,0.21835727764490576,0.9385258278743953,0.2049339447740844,-0.29098796023592943,0.1928187948467134,0.7980331591192767,0.9055756094271147,0.9024544909842067
583,0.17578826561464833,0.9380300297714568,0.16489467202798133,-0.2302472168053102,0.15400112943542732,0.8091694661349472,0.8895755069892174,0.897953329245736
584,0.1943699752124035,0.9484822925743374,0.1843564796970776,-0.28011447312109256,0.17205681318143595,0.8826863306805166,0.9378288219246628,0.9380268712160797
585,0.1970949044479065,0.9480463794482957,0.18685511056954554,-0.2829469996816181,0.1794959813388551,0.8891499462202058,0.9371906953188908,0.9354489697749586
586,0.3669181518433095,0.9602329600286468,0.3523269030327416,-0.34816590338272785,-0.9439725475962468,0.3110319931926015,0.6568238060690614,0.3112600175900284
587,0.3295117664633578,0.9544928106208155,0.31451661210424015,-0.3065605734290603,-0.046793420952468384,0.2758324463950394,0.5579761140473641,0.27610507711909993
588,0.4996077039339887,0.8852414308016294,0.442273438670041,-0.38886811165257057,0.3332263479712318,0.20991140270625375,0.7222743669205175,0.7111001231713752
589,0.20482211637315173,0.946604395101731,0.19388551557286365,-0.2908833828283167,0.1885617878173493,0.9108851462277777,0.9332299500116982,0.9295304720643037
590,0.14410938027886747,0.9408193330845973,0.1355808910451987,-0.18680902308857714,0.11535733098612651,0.7748653352495792,0.8764120424575444,0.8890158410630311
591,0.09724652303923591,0.9978924993599069,0.09704157592968389,-0.12158875353009813,-0.012904371631407846,0.02742762213801717,0.8932895251210808,0.8946448807489499
592,0.12190248015263061,0.9344665392136435,0.1139137887497886,-0.14590793038939698,0.08949378823559001,0.7141839652624286,0.8356470000062337,0.8597818370380185
593,0.06565098453529632,0.9125285433704369,0.059908397288829025,-0.043909296423646986,0.015445723787825157,0.2574464515276997,0.6203949935748512,0.7019352323546705
594,0.06672008263899921,0.9185176380552872,0.06128357271642714,-0.045257825892497966,0.016063887500562153,0.24155386781387042,0.653221463393413,0.7292808229524619
595,0.1290734679180741,0.9497113745409937,0.12258254063324699,-0.17958003703689115,0.10449543624981732,0.8677481542011607,0.902965371908459,0.9209891845027696
596,0.20188200206764365,0.9477691426459367,0.19133753201529585,-0.2864173004429641,0.1816533905589475,0.8827771225034227,0.9299436943786539,0.9191149737602352
597,0.14540432218630547,0.9398174574370856,0.1366535203774964,-0.18806672338779692,0.11666900229681042,0.7875776272017125,0.875323341530961,0.8881449884072218
598,0.019308292566857257,0.9710121003136186,0.018748585718813895,-0.012062687249752888,-0.022519036973328094,0.49819463363154254,0.24396979898378524,0.5047315193809883
599,0.17751089835381367,0.9440376811566047,0.16757697686196002,-0.24380181067728213,0.1592010970590476,0.8628467775643777,0.9112369321570787,0.9126368766952742
600,0.13291108326092294,0.947922949192053,0.12598946602500458,-0.183406373548175,0.11106468930551987,0.888718598003866,0.8955041338812074,0.9067006941071583
601,0.019816994815619375,0.9772640131304343,0.019366435881697203,-0.011971146385355036,-0.018481587696682882,0.44757840520502845,0.3299052023902512,0.6059252760674125
602,0.1319557586639782,0.9489840167297772,0.12522390588756713,-0.1823060849010962,0.10811651144108378,0.8709676906873033,0.8953571175856188,0.9063128256551252
603,0.13160308668266885,0.9477429837432554,0.12472590204245486,-0.18245454918154666,0.11116270450767096,0.8969990094379964,0.8983472681036562,0.915247046157702
604,0.34054186590853747,0.9015871124678575,0.3070281575588946,-0.2963795230727121,0.21960274324183682,0.2007958689014113,0.7394480666785891,0.703930145641737
605,0.2395800875405126,0.9303702154233576,0.2228981776562136,-0.30017200041944275,0.20894040483417456,0.7386368812121645,0.8825918520563355,0.8828035868223911
606,0.21341488627090516,0.9395332987335676,0.2005103920969527,-0.2861716748540616,0.1878402930367209,0.7854257661207436,0.9071110226315726,0.9040404985429125
607,0.13167457104014893,0.9488224246643583,0.12493578576095339,-0.1818519636528423,0.11079495502506931,0.8739690377664533,0.8984282178741013,0.9094356842448992
608,0.2134408389863743,0.939519046631264,0.20053173355665552,-0.28610152922427196,0.18044098132551892,0.7848507440573688,0.9063721567920828,0.9033675083710925
609,0.1662102273467779,0.9427202691448228,0.15668975025897663,-0.2255688294829035,0.14619990336657943,0.8479526656752726,0.9035797852415018,0.9124846350587105
610,0.14479982522449325,0.9410323219890133,0.1362613157546082,-0.18739380807324388,0.11666991336179622,0.7724321414442963,0.876536189344427,0.8858503272570664
611,0.21431117333744706,0.9416689635673676,0.20181018047758026,-0.2933942990845953,0.1978651772743287,0.8574361303839266,0.9160134524804338,0.9144601819335293
612,0.20893881337825831,0.9426222236635445,0.1969503688762362,-0.28819652473015145,0.18697969011246116,0.8454873252421756,0.9207961354758636,0.9191700470466875
613,0.0716176885966664,0.9165445555150797,0.065640802561849,-0.04868686765589881,0.02259559622607618,0.2708680320630701,0.6417904887779279,0.6714969656579707
614,0.1995547156688809,0.947551017683221,0.1890882739155339,-0.28538608072175287,0.1828425634699552,0.8948600327819104,0.9336471197039933,0.9320388365396031
615,0.16664804768062208,0.9428253156440116,0.15711999815594083,-0.2259018743625295,0.14494040300896677,0.8459615376021892,0.9031522584857031,0.910229478372559
616,0.2000566105149095,0.9476967254576372,0.18959299469113364,-0.28580031037284775,0.1788653834412475,0.8927227038955382,0.9333787106194428,0.9297512850696256
617,0.07214711388845742,0.9264375862194117,0.0668397980435195,-0.051571996057674915,0.018564481577931946,0.23398883021526168,0.679847301603215,0.7199628556499854
618,0.4909997884591647,0.8874024045195129,0.43571439289723496,-0.38310371073917876,0.27916407980137176,0.21307755698377281,0.7187391712989567,0.6975985860991358
619,0.20505470721142402,0.9466790990945463,0.19412100548800684,-0.2908601900429279,0.18803871827639335,0.9070157377162659,0.929119225464782,0.9255784393951179
620,0.1344753839859126,0.9812536084362019,0.13195445578202056,-0.16806596845686506,0.052284264238728693,0.11702371848480679,0.7455272289665145,0.6459123480043008
621,0.06827009086971754,0.9079116221521661,0.06198320894600104,-0.04457844731015528,0.019230293113515717,0.2871343910385429,0.6049764019305988,0.6549019660264339
622,0.22012781701000755,0.9377919449477238,0.20643409365091162,-0.29308899979619946,0.19805688582069533,0.8088798902835554,0.9067634412577157,0.9069061998915153
623,0.1663399656070377,0.9428183236696374,0.15682836753289242,-0.2257815240887893,0.14493761229193491,0.8468752734576963,0.9024746875361414,0.9113273961399057
624,0.1884695207096606,0.9323031051317014,0.1757107193803001,-0.23412978427640274,0.15933929233314972,0.7240217586759314,0.8715619910295873,0.877301621569121
625,0.15770809298991298,0.9476804541607842,0.14945687718951192,-0.2222896139445833,0.13885036989627858,0.8993912633827784,0.9176048014662832,0.9271472234937094
626,0.15771809545415247,0.9476803096417805,0.1494663335361031,-0.2223019320017202,0.1373349109669417,0.8993917928465988,0.9176048940774674,0.9271472319152704
627,0.22372226227644207,0.937471816090604,0.20973331551619456,-0.29597535333810654,0.20092794906033984,0.8104534319989742,0.9032320703869091,0.9001258901443145
628,0.16510437116510712,0.943917803667908,0.155844955406139,-0.22387244239925902,0.14230219575529457,0.8272199859992311,0.903015970921804,0.9065904465024879
629,0.14610843506312035,0.9387017046738184,0.13715223706097499,-0.18902157129220276,0.12133388285958939,0.8035837429503153,0.8744034168093309,0.8907131561231914
630,0.3382670669417238,0.8952799666741933,0.3028437284185636,-0.2911779385375485,0.18433377616817756,0.18734608025987742,0.7516609316210353,0.7518506740423962
631,0.018981500353946246,0.9800454802613092,0.01860273363046346,-0.010950381779023117,-0.017943221252380633,0.4373033673020891,0.3363410894215772,0.6540750725835689
632,0.1352964543477153,0.8911025392942823,0.12056301402676206,-0.08954177479695759,0.07236536527794694,0.23573267877222806,0.672340536373334,0.7075663986336458
633,0.1820764556926078,0.9408613249288961,0.1713086953413044,-0.24527653730426774,0.1617257869226538,0.8373955566330935,0.9050608320699987,0.9109094310607335
634,0.16474908860619555,0.9383512268963868,0.15459250942368513,-0.21480212361347653,0.14038530142938366,0.8069508259944831,0.8852047377681822,0.8950474988168303
635,0.13104774244650952,0.9482850247962463,0.12427061169538038,-0.18181697419816265,0.11011388554128522,0.889090355951563,0.8996040712434319,0.9162768800278371
636,0.1612178241983558,0.9323056098033631,0.1503042819004195,-0.19646513730214007,0.12986379690024874,0.7265113761257174,0.855427146632482,0.8639575654639884
637,0.3389871101366252,0.8969663801838562,0.30406004110823487,-0.2924870344839548,0.21624947121608387,0.1909360677927146,0.7475090817733934,0.7381381835428256
638,0.33379625512558475,0.8962327199462117,0.29915912563906244,-0.2861109746957357,0.11679031488039554,0.18422274892666327,0.7318853335723796,0.7338445178504077
