sample_index,domain,scene_id,scan_id,image_relpath,input_size,status,target_height,target_width,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,primary_error_sum,primary_utility_sum,base_absrel_error_sum,absrel_error_sum,absrel_utility_sum,metric_scale,forward_milliseconds
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1246,OK,1246,1666,785609,78561,1099853.0,366743.76335319615,298648.38898580323,68095.37436739291,208735.33301632936,219099.58662632588,-10364.253609996522,0.3455293996176482,271.7450177296996
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1302,OK,1302,1736,785609,78561,1099853.0,366743.76335319615,300797.32487138116,65946.43848181498,208735.33301632936,206966.97800477035,1768.3550115590042,0.3091578942211807,339.696841314435
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1358,OK,1358,1806,785609,78561,1099853.0,366743.76335319615,318610.6650673124,48133.09828588372,208735.33301632936,223806.87252149545,-15071.539505166089,0.3268992579486767,381.02961611002684
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1414,OK,1414,1890,785609,78561,1099853.0,366743.76335319615,325019.60158854665,41724.1617646495,208735.33301632936,219311.70391468913,-10576.370898359775,0.2942289692531683,429.2420232668519
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1470,OK,1470,1960,785609,78561,1099853.0,366743.76335319615,295221.01411108277,71522.74924211338,208735.33301632936,212231.30193778613,-3495.968921456777,0.3246086166670067,510.604633949697
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1526,OK,1526,2030,785609,78561,1099853.0,366743.76335319615,311832.44100310694,54911.322350089205,208735.33301632936,219778.7977072481,-11043.464690918743,0.33127748695991716,573.5131688416004
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1582,OK,1582,2114,785609,78561,1099853.0,366743.76335319615,285091.9494158215,81651.81393737462,208735.33301632936,205420.97073652362,3314.362279805733,0.31685369712746403,671.7713447287679
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1638,OK,1638,2184,785609,78561,1099853.0,366743.76335319615,290680.59274571115,76063.170607485,208735.33301632936,210177.45852101914,-1442.1255046897859,0.3234600233797176,745.4687263816595
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1694,OK,1694,2254,785609,78561,1099853.0,366743.76335319615,294170.235785469,72573.52756772714,208735.33301632936,202578.36263535946,6156.9703809698985,0.3036673307057359,875.9534591808915
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1750,OK,1750,2338,785609,78561,1099853.0,366743.76335319615,287182.2114815488,79561.55187164736,208735.33301632936,200980.80733695693,7754.525679372426,0.3013606431547523,1015.2732711285353
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1806,OK,1806,2408,785609,78561,1099853.0,366743.76335319615,338225.76810013136,28517.995253064786,208735.33301632936,230782.18990226154,-22046.856885932182,0.28183208038090773,1230.6947465986013
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1862,OK,1862,2478,785609,78561,1099853.0,366743.76335319615,310530.16502648755,56213.5983267086,208735.33301632936,208155.36651287373,579.9665034556238,0.28641861235000726,1279.8969205468893
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1918,OK,1918,2562,785609,78561,1099853.0,366743.76335319615,341451.3264205357,25292.436932660465,208735.33301632936,226958.5399812067,-18223.206964877347,0.27944012641786387,1420.0110686942935
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,1974,OK,1974,2632,785609,78561,1099853.0,366743.76335319615,308470.7106636386,58273.052689557546,208735.33301632936,208287.26013398127,448.0728823480895,0.291246680532069,1619.4689339026809
36,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_220_010.png,2030,OK,2030,2702,785609,78561,1099853.0,366743.76335319615,321561.4492330548,45182.314120141324,208735.33301632936,214972.9493613,-6237.616344970651,0.2815739307065282,1847.8793650865555
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,518,OK,518,686,782595,78259,1095631.0,760593.3765309814,760593.3765309814,0.0,416461.5453231735,416461.5453231735,0.0,0.23164017528126624,32.009693793952465
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,574,OK,574,770,782595,78259,1095631.0,760593.3765309814,813633.9793174586,-53040.60278647719,416461.5453231735,453741.60481586267,-37280.05949268915,0.21525629383320066,25.07819700986147
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,630,OK,630,840,782595,78259,1095631.0,760593.3765309814,777759.045407441,-17165.66887645959,416461.5453231735,429279.91180401156,-12818.366480838042,0.24835835984632137,38.637359626591206
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,686,OK,686,910,782595,78259,1095631.0,760593.3765309814,802270.3091842559,-41676.9326532745,416461.5453231735,448227.95144832146,-31766.406125147943,0.22021576444727523,52.67787631601095
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,742,OK,742,994,782595,78259,1095631.0,760593.3765309814,814473.1460426436,-53879.76951166219,416461.5453231735,445448.9558022034,-28987.410479029873,0.22304160765569814,74.46521893143654
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,798,OK,798,1064,782595,78259,1095631.0,760593.3765309814,763928.7291371035,-3335.352606122149,416461.5453231735,426824.20579435944,-10362.660471185925,0.27352918114310715,66.25078525394201
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,854,OK,854,1134,782595,78259,1095631.0,760593.3765309814,788847.771465625,-28254.394934643642,416461.5453231735,441551.1469954078,-25089.601672234305,0.24668539347669058,83.47559068351984
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,910,OK,910,1218,782595,78259,1095631.0,760593.3765309814,851593.6526231641,-91000.27609218273,416461.5453231735,475912.44106714963,-59450.895743976114,0.2625826264939299,95.14951519668102
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,966,OK,966,1288,782595,78259,1095631.0,760593.3765309814,814606.6107897686,-54013.23425878724,416461.5453231735,451969.5564350073,-35508.011111833795,0.26386183348215153,126.42970681190491
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1022,OK,1022,1358,782595,78259,1095631.0,760593.3765309814,857709.0599975393,-97115.68346655788,416461.5453231735,492900.510198176,-76438.96487500251,0.2931708943138815,149.7277757152915
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1078,OK,1078,1442,782595,78259,1095631.0,760593.3765309814,795399.2824204597,-34805.90588947828,416461.5453231735,443253.16941686464,-26791.62409369112,0.2652592052802563,164.94419891387224
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1134,OK,1134,1512,782595,78259,1095631.0,760593.3765309814,815651.34849853,-55057.9719675486,416461.5453231735,460978.983053371,-44517.437730197504,0.2786093855736741,196.0402876138687
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1190,OK,1190,1582,782595,78259,1095631.0,760593.3765309814,840573.1416084159,-79979.76507743448,416461.5453231735,470344.56522503746,-53883.01990186394,0.26681013728949293,243.27061232179403
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1246,OK,1246,1666,782595,78259,1095631.0,760593.3765309814,819398.8442549913,-58805.46772400988,416461.5453231735,465287.72867529397,-48826.18335212045,0.2662838669579691,272.01913204044104
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1302,OK,1302,1736,782595,78259,1095631.0,760593.3765309814,855239.4094087852,-94646.03287780378,416461.5453231735,485155.44991555106,-68693.90459237754,0.26769713164099157,339.37428519129753
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1358,OK,1358,1806,782595,78259,1095631.0,760593.3765309814,874215.3173950012,-113621.9408640198,416461.5453231735,490548.30580486037,-74086.76048168686,0.25701111886635714,379.5799408107996
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1414,OK,1414,1890,782595,78259,1095631.0,760593.3765309814,894941.5200979481,-134348.14356696676,416461.5453231735,520767.70206116565,-104306.15673799213,0.286854202856512,428.1181152909994
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1470,OK,1470,1960,782595,78259,1095631.0,760593.3765309814,932242.1004414177,-171648.72391043627,416461.5453231735,537252.0678269347,-120790.52250376123,0.22892325816746908,511.5112643688917
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1526,OK,1526,2030,782595,78259,1095631.0,760593.3765309814,902228.3187890864,-141634.94225810503,416461.5453231735,512862.0992423893,-96400.5539192158,0.2540728125578557,574.6019529178739
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1582,OK,1582,2114,782595,78259,1095631.0,760593.3765309814,838362.7526772928,-77769.3761463114,416461.5453231735,483909.49786362954,-67447.95254045603,0.2737825260860645,672.920485958457
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1638,OK,1638,2184,782595,78259,1095631.0,760593.3765309814,852926.903671547,-92333.52714056557,416461.5453231735,477804.91740223946,-61343.37207906594,0.22879889974914397,750.8971644565463
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1694,OK,1694,2254,782595,78259,1095631.0,760593.3765309814,897330.214131451,-136736.8376004696,416461.5453231735,503187.3727718239,-86725.82744865038,0.23497992284919342,876.2915451079607
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1750,OK,1750,2338,782595,78259,1095631.0,760593.3765309814,873892.0778643813,-113298.70133339986,416461.5453231735,495375.07629256917,-78913.53096939565,0.23789232632785692,1167.8623417392373
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1806,OK,1806,2408,782595,78259,1095631.0,760593.3765309814,840074.8282779821,-79481.45174700068,416461.5453231735,468461.53506677743,-51999.98974360392,0.22557047224115323,1113.8607123866677
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1862,OK,1862,2478,782595,78259,1095631.0,760593.3765309814,846894.6012789696,-86301.22474798816,416461.5453231735,469396.6554935891,-52935.1101704156,0.23481505205413025,1281.1869978904724
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1918,OK,1918,2562,782595,78259,1095631.0,760593.3765309814,789118.415828883,-28525.03929790156,416461.5453231735,444801.574864851,-28340.029541677504,0.21575676512234987,1421.2584672495723
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,1974,OK,1974,2632,782595,78259,1095631.0,760593.3765309814,810454.3476989054,-49860.971167924,416461.5453231735,434716.9710916878,-18255.42576851428,0.2179758210618021,1619.4499805569649
37,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_230_030.png,2030,OK,2030,2702,782595,78259,1095631.0,760593.3765309814,813279.7829944661,-52686.406463484745,416461.5453231735,446353.5461695615,-29892.000846387993,0.21496769985794226,1848.7897729501128
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,518,OK,518,686,783490,78348,1096882.0,608112.8922617165,608112.8922617165,0.0,416194.1004335225,416194.1004335225,0.0,0.16808069557974914,22.960171103477478
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,574,OK,574,770,783490,78348,1096882.0,608112.8922617165,614398.9706857922,-6286.078424075618,416194.1004335225,426027.0927094664,-9832.992275943921,0.16231426174396604,25.322096422314644
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,630,OK,630,840,783490,78348,1096882.0,608112.8922617165,536832.7541794158,71280.13808230078,416194.1004335225,363522.51658840675,52671.58384511573,0.17285484935396933,41.72797966748476
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,686,OK,686,910,783490,78348,1096882.0,608112.8922617165,585182.5407038737,22930.351557842805,416194.1004335225,403823.8776773525,12370.22275616997,0.15925140178675856,44.90895755589008
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,742,OK,742,994,783490,78348,1096882.0,608112.8922617165,545289.4686460828,62823.42361563374,416194.1004335225,377311.9888114189,38882.111622103606,0.1703217528649001,57.77545738965273
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,798,OK,798,1064,783490,78348,1096882.0,608112.8922617165,573525.0538173185,34587.83844439802,416194.1004335225,396533.5181600645,19660.582273458014,0.17372419746530995,63.88221215456724
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,854,OK,854,1134,783490,78348,1096882.0,608112.8922617165,594541.2652602076,13571.627001508954,416194.1004335225,416931.0543297815,-736.9538962590159,0.1691707684499196,84.69243813306093
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,910,OK,910,1218,783490,78348,1096882.0,608112.8922617165,591692.8878214937,16420.004440222867,416194.1004335225,408164.3774350283,8029.722998494166,0.18087668067525947,95.08767444640398
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,966,OK,966,1288,783490,78348,1096882.0,608112.8922617165,576903.5479991882,31209.34426252835,416194.1004335225,398103.60701541393,18090.493418108555,0.1767512224647327,115.89646898210049
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1022,OK,1022,1358,783490,78348,1096882.0,608112.8922617165,586860.2101545222,21252.682107194327,416194.1004335225,399098.4038241125,17095.69660940999,0.1706648411394634,147.73596078157425
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1078,OK,1078,1442,783490,78348,1096882.0,608112.8922617165,575592.6345638045,32520.25769791205,416194.1004335225,404074.55447815673,12119.545955365757,0.17727776018012983,169.488494284451
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1134,OK,1134,1512,783490,78348,1096882.0,608112.8922617165,551374.4122171853,56738.48004453129,416194.1004335225,375189.85695396777,41004.243479554716,0.17843381508700865,204.67750821262598
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1190,OK,1190,1582,783490,78348,1096882.0,608112.8922617165,578764.1188431587,29348.77341855783,416194.1004335225,397095.5970836921,19098.503349830396,0.17248984457424454,241.5828537195921
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1246,OK,1246,1666,783490,78348,1096882.0,608112.8922617165,552902.690184901,55210.202076815534,416194.1004335225,379334.24505963677,36859.855373885715,0.18030013834932482,270.4734029248357
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1302,OK,1302,1736,783490,78348,1096882.0,608112.8922617165,567468.1550345724,40644.737227144185,416194.1004335225,398752.03023769375,17442.07019582874,0.19279075579832564,339.8281680420041
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1358,OK,1358,1806,783490,78348,1096882.0,608112.8922617165,597502.1073908431,10610.784870873438,416194.1004335225,417576.2824938921,-1382.1820603696397,0.18491959286713247,380.38722705096006
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1414,OK,1414,1890,783490,78348,1096882.0,608112.8922617165,549120.6884744628,58992.203787253704,416194.1004335225,383264.19818507496,32929.90224844753,0.19393461962567163,428.9001617580652
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1470,OK,1470,1960,783490,78348,1096882.0,608112.8922617165,534580.2111590141,73532.6811027024,416194.1004335225,372023.9648573976,44170.135576124885,0.20104150278781704,509.48933605104685
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1526,OK,1526,2030,783490,78348,1096882.0,608112.8922617165,549828.7231060421,58284.169155674404,416194.1004335225,389759.40474200115,26434.695691521338,0.18303231139383894,574.7338179498911
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1582,OK,1582,2114,783490,78348,1096882.0,608112.8922617165,536817.0854342823,71295.80682743422,416194.1004335225,378455.4289298503,37738.6715036722,0.2061907177658404,672.3846150562167
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1638,OK,1638,2184,783490,78348,1096882.0,608112.8922617165,538806.646474404,69306.24578731251,416194.1004335225,378186.8107511158,38007.2896824067,0.21458705777953307,747.3846292123199
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1694,OK,1694,2254,783490,78348,1096882.0,608112.8922617165,535648.4918013853,72464.40046033124,416194.1004335225,375002.69351031096,41191.40692321153,0.21034597593273827,876.8776031211019
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1750,OK,1750,2338,783490,78348,1096882.0,608112.8922617165,518660.797874026,89452.09438769054,416194.1004335225,361267.4083236833,54926.692109839176,0.21506137677727144,1014.5828612148762
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1806,OK,1806,2408,783490,78348,1096882.0,608112.8922617165,505318.60798768926,102794.28427402728,416194.1004335225,357912.74614985066,58281.354283671826,0.22428744990181934,1276.6810916364193
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1862,OK,1862,2478,783490,78348,1096882.0,608112.8922617165,470338.8317056883,137774.0605560282,416194.1004335225,330115.8810824839,86078.21935103857,0.22300083624562006,1281.2165832147002
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1918,OK,1918,2562,783490,78348,1096882.0,608112.8922617165,486192.6211109122,121920.27115080436,416194.1004335225,342953.8079362367,73240.29249728576,0.22085745429341588,1419.4208951666951
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,1974,OK,1974,2632,783490,78348,1096882.0,608112.8922617165,486206.2425600153,121906.64970170124,416194.1004335225,348616.3035997009,67577.79683382157,0.22389979750455954,1620.1762845739722
38,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_020.png,2030,OK,2030,2702,783490,78348,1096882.0,608112.8922617165,504315.0236504939,103797.86861122266,416194.1004335225,354710.29025944637,61483.81017407612,0.2223525090832834,1852.782935835421
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,518,OK,518,686,786062,78607,1100490.0,951339.3909057069,951339.3909057069,0.0,484128.9596419781,484128.9596419781,0.0,0.23714180840255955,22.969752550125122
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,574,OK,574,770,786062,78607,1100490.0,951339.3909057069,785881.5230790223,165457.8678266846,484128.9596419781,406535.20647034456,77593.75317163352,0.2234521383265621,24.921446107327938
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,630,OK,630,840,786062,78607,1100490.0,951339.3909057069,850584.7543404981,100754.63656520878,484128.9596419781,420706.9493546904,63422.0102872877,0.23711846003716638,38.4778156876564
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,686,OK,686,910,786062,78607,1100490.0,951339.3909057069,854694.0101380118,96645.38076769514,484128.9596419781,430745.60658825736,53383.353053720726,0.23509037288451035,44.816489331424236
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,742,OK,742,994,786062,78607,1100490.0,951339.3909057069,886594.6314804761,64744.75942523079,484128.9596419781,446790.19310043793,37338.76654154016,0.21476692780403253,50.228966400027275
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,798,OK,798,1064,786062,78607,1100490.0,951339.3909057069,807736.0096556591,143603.38125004782,484128.9596419781,405292.2297478031,78836.72989417496,0.21738307542737378,65.17878081649542
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,854,OK,854,1134,786062,78607,1100490.0,951339.3909057069,820019.6757786643,131319.7151270426,484128.9596419781,420654.15247674385,63474.80716523423,0.20976961785756412,83.63309409469366
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,910,OK,910,1218,786062,78607,1100490.0,951339.3909057069,828207.676902222,123131.71400348493,484128.9596419781,420499.34767384804,63629.61196813005,0.20725422681351788,95.42367234826088
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,966,OK,966,1288,786062,78607,1100490.0,951339.3909057069,868704.9474078886,82634.44349781831,484128.9596419781,438319.93269652827,45809.02694544982,0.2076407540546865,115.58100674301386
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1022,OK,1022,1358,786062,78607,1100490.0,951339.3909057069,821858.4520674631,129480.93883824383,484128.9596419781,425593.4750583956,58535.484583582496,0.20966374512626626,154.46793846786022
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1078,OK,1078,1442,786062,78607,1100490.0,951339.3909057069,789924.1069121005,161415.28399360646,484128.9596419781,404650.2409702639,79478.71867171419,0.20028185621269878,164.59393501281738
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1134,OK,1134,1512,786062,78607,1100490.0,951339.3909057069,772866.8915519104,178472.49935379648,484128.9596419781,392473.80935705226,91655.15028492582,0.19769279241893262,197.0612332224846
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1190,OK,1190,1582,786062,78607,1100490.0,951339.3909057069,742437.1058307244,208902.28507498256,484128.9596419781,382371.771381695,101757.18826028309,0.1966365634683791,241.18558317422867
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1246,OK,1246,1666,786062,78607,1100490.0,951339.3909057069,768523.178685141,182816.21222056588,484128.9596419781,393775.80315302836,90353.15648894972,0.20109527017696274,273.16896989941597
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1302,OK,1302,1736,786062,78607,1100490.0,951339.3909057069,751236.7696043317,200102.6213013752,484128.9596419781,377251.91527851834,106877.04436345975,0.19367225590765938,339.6875998005271
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1358,OK,1358,1806,786062,78607,1100490.0,951339.3909057069,697178.6779940049,254160.712911702,484128.9596419781,361890.12800281483,122238.83163916325,0.19926276739072699,378.3408887684345
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1414,OK,1414,1890,786062,78607,1100490.0,951339.3909057069,787804.4331735105,163534.95773219643,484128.9596419781,406083.70739068126,78045.25225129683,0.19711626465857174,428.6827053874731
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1470,OK,1470,1960,786062,78607,1100490.0,951339.3909057069,757051.6624534847,194287.7284522222,484128.9596419781,393684.0142285876,90444.94541339047,0.19142135875815908,521.3455716148019
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1526,OK,1526,2030,786062,78607,1100490.0,951339.3909057069,775927.592791802,175411.7981139049,484128.9596419781,407038.0910195178,77090.86862246029,0.19057486568226237,573.9878928288817
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1582,OK,1582,2114,786062,78607,1100490.0,951339.3909057069,735243.2326592057,216096.15824650123,484128.9596419781,384246.4180649654,99882.54157701269,0.19575057419568023,671.8920152634382
39,indoors,scene_00020,indoors/scene_00020/scan_00186,val/indoors/scene_00020/scan_00186/00020_00186_indoors_240_040.png,1638,OK,1638,2184,786062,78607,1100490.0,951339.3909057069,765810.8981035515,185528.49280215544,484128.9596419781,386635.74564133567,97493.21400064242,0.185447519060875,745.0365712866187
