dataset,image_id,cluster_id,error_type,variant_id,template_id,full_clean_abs_rel,full_variant_abs_rel,full_abs_rel_degradation,full_clean_d1,full_variant_d1,full_d1_degradation,region_clean_abs_rel,region_variant_abs_rel,region_abs_rel_degradation,region_clean_d1,region_variant_d1,region_d1_degradation,full_valid_pixel_count,region_valid_pixel_count
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,depth_relation_conflict,2,depth_relation_conflict-v2,0.05299261176860306,0.05202292087834378,-0.0009696908902592782,0.9767676471450776,0.9768790873632658,-0.00011144021818820793,0.11716789569003504,0.11802096669588814,0.0008530710058531066,0.8261614848090791,0.8259250502423454,0.0002364345667337231,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,local_entity_conflict,0,local_entity_conflict-v0,0.05299261176860306,0.05254776155137805,-0.00044485021722500545,0.9767676471450776,0.9762397724273439,0.000527874717733634,0.11716789569003504,0.11280472816828674,-0.0043631675217482985,0.8261614848090791,0.8253930724671947,0.0007684123418844058,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,local_entity_conflict,1,local_entity_conflict-v1,0.05299261176860306,0.05209732102845423,-0.0008952907401488311,0.9767676471450776,0.9753658465057626,0.001401800639314943,0.11716789569003504,0.10910815194264364,-0.008059743747391393,0.8261614848090791,0.8217874453245064,0.0043740394845727115,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,local_entity_conflict,2,local_entity_conflict-v2,0.05299261176860306,0.048591804670938765,-0.004400807097664293,0.9767676471450776,0.9759992961670431,0.0007683509780345155,0.11716789569003504,0.10579583336253394,-0.011372062327501098,0.8261614848090791,0.820014186074004,0.006147298735075135,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,semantic_preserving,0,semantic_preserving-v0,0.05299261176860306,0.05299261176860306,0.0,0.9767676471450776,0.9767676471450776,0.0,0.11716789569003504,0.11716789569003504,0.0,0.8261614848090791,0.8261614848090791,0.0,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,semantic_preserving,1,semantic_preserving-v1,0.05299261176860306,0.05204357892662013,-0.0009490328419829303,0.9767676471450776,0.9765740930819086,0.00019355406316901025,0.11716789569003504,0.11421934662614941,-0.0029485490638856277,0.8261614848090791,0.8227331835914411,0.003428301217638041,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,semantic_preserving,2,semantic_preserving-v2,0.05299261176860306,0.05053536719436437,-0.0024572445742386886,0.9767676471450776,0.9770081234053785,-0.00024047626030088143,0.11716789569003504,0.11467853397391017,-0.0024893617161248632,0.8261614848090791,0.8246837687669938,0.001477716042085353,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,target_deletion,0,target_deletion-v0,0.05299261176860306,0.053044040557152894,5.1428788549835736e-05,0.9767676471450776,0.9759347781459867,0.0008328689990908522,0.11716789569003504,0.11608782353158249,-0.0010800721584525441,0.8261614848090791,0.8191275564487528,0.007033928360326347,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,target_deletion,1,target_deletion-v1,0.05299261176860306,0.04807874544891896,-0.0049138663196841015,0.9767676471450776,0.9753365201325552,0.0014311270125223485,0.11716789569003504,0.10745578803106305,-0.009712107658971986,0.8261614848090791,0.8093155219293061,0.016845962879773024,170495,16918
NYUv2,nyuv2_labeled_0052,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,target_deletion,2,target_deletion-v2,0.05299261176860306,0.052190255146231435,-0.0008023566223716236,0.9767676471450776,0.9762339071527024,0.0005337399923751596,0.11716789569003504,0.11630363762627834,-0.000864258063756701,0.8261614848090791,0.8202506206407377,0.005910864168341412,170495,16918
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,depth_relation_conflict,0,depth_relation_conflict-v0,0.06457258862067958,0.06498758490711504,0.0004149962864354595,0.9443909436536359,0.9444962733355402,-0.00010532968190435366,0.11549546694176126,0.12405561363013062,0.008560146688369366,0.7557781201848999,0.7469183359013868,0.008859784283513084,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,depth_relation_conflict,1,depth_relation_conflict-v1,0.06457258862067958,0.0645007438316143,-7.184478906527292e-05,0.9443909436536359,0.9458605435011587,-0.0014695998475228178,0.11549546694176126,0.11713128328433796,0.0016358163425767014,0.7557781201848999,0.7688751926040062,-0.013097072419106293,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,depth_relation_conflict,2,depth_relation_conflict-v2,0.06457258862067958,0.06578228433275499,0.0012096957120754093,0.9443909436536359,0.9434229137199435,0.0009680299336923825,0.11549546694176126,0.1198036195127701,0.004308152571008847,0.7557781201848999,0.7349768875192604,0.02080123266563949,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,local_entity_conflict,0,local_entity_conflict-v0,0.06457258862067958,0.06572745908447437,0.0011548704637947965,0.9443909436536359,0.9489502141703532,-0.00455927051671734,0.11549546694176126,0.11820296216868924,0.0027074952269279806,0.7557781201848999,0.75,0.005778120184899871,199374,2596
NYUv2,nyuv2_labeled_0054,3bb7820ef8ce644a752a754630e123b41c2b204124bc4cb52c2e02f137108e30,local_entity_conflict,1,local_entity_conflict-v1,0.06457258862067958,0.06549662549899002,0.0009240368783104413,0.9443909436536359,0.9523859680800907,-0.007995024426454833,0.11549546694176126,0.11461029271936714,-0.0008851742223941195,0.7557781201848999,0.8597842835130971,-0.10400616332819723,199374,2596
